usp_category,usp_class,usp_drug,kegg_id_drug,drug_example,kegg_id_drug_example,nomenclature
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",arformoterol,DG01233,arformoterol,D07463,(INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",arformoterol,DG01233,arformoterol tartrate,D02981,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,DG00227,ephedrine,D00124,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,DG00227,ephedrine hydrochloride,D01386,(JP17/USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,DG00227,ephedrine sulfate,D04018,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,DG00013,epinephrine,D00095,(USP/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,DG00013,epinephrine hydrochloride,D00996,(JAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,DG00013,epinephrine bitartrate,D02149,(JAN/USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,DG01052,formoterol,D07990,(INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,DG01052,formoterol fumarate,D01373,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,DG01052,formoterol fumarate hydrate,D05277,(JP17)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",indacaterol,DG01057,indacaterol,D09318,(USAN/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",indacaterol,DG01057,indacaterol maleate,D09319,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,DG01235,levalbuterol hydrochloride,D02281,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,DG01235,levalbuterol sulfate,D04701,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,DG01235,levalbuterol tartrate,D04703,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",salmeterol,DG01051,salmeterol,D05792,(USAN/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",salmeterol,DG01051,salmeterol xinafoate,D00687,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",terbutaline,DG01046,terbutaline,D08570,(INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",terbutaline,DG01046,terbutaline sulfate,D00688,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,tobramycin dry-powder inhaler,DG00608,tobramycin,D00063,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,tobramycin dry-powder inhaler,DG00608,tobramycin sulfate,D02542,(USP)
Respiratory Tract/Pulmonary Agents,Mast Cell Stabilizers,cromolyn,DG00098,cromolyn sodium,D00526,(USP)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",aminophylline,DG01062,aminophylline,D00227,(USP/INN)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",aminophylline,DG01062,aminophylline hydrate,D05429,(JP17)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,DG01061,theophylline,D00371,(JP17)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,DG01061,theophylline sodium acetate,D01712,(JAN)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,DG01061,theophylline,D06103,(USP)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,DG01061,theophylline sodium glycinate,D06104,(USP)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,DG01061,diisobutylaminobenzoyloxypropyl theophylline,D09806,(JAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,bosentan,DG00266,bosentan,D07538,(INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,bosentan,DG00266,bosentan,D01227,(USAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,sildenafil,DG00484,sildenafil,D08514,(INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,sildenafil,DG00484,sildenafil citrate,D02229,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,epoprostenol,DG00157,epoprostenol,D00106,(USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,epoprostenol,DG00157,epoprostenol sodium,D01337,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,iloprost,DG00158,iloprost,D02721,(USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,treprostinil,DG00161,treprostinil,D06213,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",acetylcysteine,DG01069,acetylcysteine,D00221,(JP17/USP/INN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,DG01030,tetryzoline,D08578,(INN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,DG01030,tetrahydrozoline nitrate,D00756,(JAN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,DG01030,tetrahydrozoline hydrochloride,D01023,(JAN/USP)
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,DG00919,flurazepam,D00329,(JAN/INN)
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,DG00919,flurazepam hydrochloride,D00695,(USP)
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,DG00919,flurazepam hydrochloride,D01408,(JP17)
Sleep Disorder Agents,GABA Receptor Modulators,zolpidem,DG00922,zolpidem,D08690,(INN)
Sleep Disorder Agents,GABA Receptor Modulators,zolpidem,DG00922,zolpidem tartrate,D00706,(JP17/USAN)
Sleep Disorder Agents,"Sleep Disorders, Other",doxepin,DG00937,doxepin,D07875,(INN)
Sleep Disorder Agents,"Sleep Disorders, Other",doxepin,DG00937,doxepin hydrochloride,D00814,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,penicillamine,DG00763,penicillamine,D00496,(JAN/USP/INN)
